sentence_id	yes_no	aspect_sentiment	sentence	ner_tags	ner_mask
2d8e074a-9889-4f34-a9ca-0bf118b13c2d#cbt_response_c:4	0	N neutral	la figlia con lo sguardo nel vuoto ed il figlio che cercava di staccare il padre da quell ultimo contatto con la sua compagna di una vita	O O O O O O O O O O O O O O O O O O O O O O O O O O O	1 1 0 1 1 0 1 0 1 1 0 1 0 1 1 1 0 1 1 1 0 1 1 1 0 1 1
2d8e074a-9889-4f34-a9ca-0bf118b13c2d#cbt_response_c:5	0	Y positive	da tre giorni ho la testa in un frullatore	O O O O O O O O O	0 0 1 1 1 1 0 1 1
2d8e074a-9889-4f34-a9ca-0bf118b13c2d#cbt_response_c:5	1	Y negative	da tre giorni ho la testa in un frullatore	O O O O O O O B I	0 0 1 1 1 1 0 1 1
2d8e074a-9889-4f34-a9ca-0bf118b13c2d#cbt_response_c:5	0	Y neutral	da tre giorni ho la testa in un frullatore	O O O O O O O O O	0 0 1 1 1 1 0 1 1
2d8e074a-9889-4f34-a9ca-0bf118b13c2d#cbt_response_c:5	0	N positive	da tre giorni ho la testa in un frullatore	O O O O O O O O O	0 0 1 1 1 1 0 1 1
2d8e074a-9889-4f34-a9ca-0bf118b13c2d#cbt_response_c:5	1	N negative	da tre giorni ho la testa in un frullatore	O O B B B I O O O	0 0 1 1 1 1 0 1 1
2d8e074a-9889-4f34-a9ca-0bf118b13c2d#cbt_response_c:5	0	N neutral	da tre giorni ho la testa in un frullatore	O O O O O O O O O	0 0 1 1 1 1 0 1 1
0a3d7d3e-b82d-4c6f-a92d-19f58ff58866#initial_note:0	0	Y positive	infastidita	O	1
0a3d7d3e-b82d-4c6f-a92d-19f58ff58866#initial_note:0	0	Y negative	infastidita	O	1
0a3d7d3e-b82d-4c6f-a92d-19f58ff58866#initial_note:0	0	Y neutral	infastidita	O	1
0a3d7d3e-b82d-4c6f-a92d-19f58ff58866#initial_note:0	0	N positive	infastidita	O	1
0a3d7d3e-b82d-4c6f-a92d-19f58ff58866#initial_note:0	1	N negative	infastidita	B	1
0a3d7d3e-b82d-4c6f-a92d-19f58ff58866#initial_note:0	0	N neutral	infastidita	O	1
0a3d7d3e-b82d-4c6f-a92d-19f58ff58866#initial_note:1	0	Y positive	dalle insinuazioni di una collega	O O O O O	0 1 0 1 1
0a3d7d3e-b82d-4c6f-a92d-19f58ff58866#initial_note:1	0	Y negative	dalle insinuazioni di una collega	O O O O O	0 1 0 1 1
0a3d7d3e-b82d-4c6f-a92d-19f58ff58866#initial_note:1	0	Y neutral	dalle insinuazioni di una collega	O O O O O	0 1 0 1 1
0a3d7d3e-b82d-4c6f-a92d-19f58ff58866#initial_note:1	0	N positive	dalle insinuazioni di una collega	O O O O O	0 1 0 1 1
0a3d7d3e-b82d-4c6f-a92d-19f58ff58866#initial_note:1	0	N negative	dalle insinuazioni di una collega	O O O O O	0 1 0 1 1
0a3d7d3e-b82d-4c6f-a92d-19f58ff58866#initial_note:1	1	N neutral	dalle insinuazioni di una collega	O B O B I	0 1 0 1 1
0a3d7d3e-b82d-4c6f-a92d-19f58ff58866#cbt_response_a:0	0	Y positive	a lavoro	O O	0 1
0a3d7d3e-b82d-4c6f-a92d-19f58ff58866#cbt_response_a:0	0	Y negative	a lavoro	O O	0 1
0a3d7d3e-b82d-4c6f-a92d-19f58ff58866#cbt_response_a:0	0	Y neutral	a lavoro	O O	0 1
0a3d7d3e-b82d-4c6f-a92d-19f58ff58866#cbt_response_a:0	0	N positive	a lavoro	O O	0 1
0a3d7d3e-b82d-4c6f-a92d-19f58ff58866#cbt_response_a:0	0	N negative	a lavoro	O O	0 1
0a3d7d3e-b82d-4c6f-a92d-19f58ff58866#cbt_response_a:0	1	N neutral	a lavoro	O B	0 1
0a3d7d3e-b82d-4c6f-a92d-19f58ff58866#cbt_response_a:1	0	Y positive	stamattina	O	0
0a3d7d3e-b82d-4c6f-a92d-19f58ff58866#cbt_response_a:1	0	Y negative	stamattina	O	0
0a3d7d3e-b82d-4c6f-a92d-19f58ff58866#cbt_response_a:1	0	Y neutral	stamattina	O	0
0a3d7d3e-b82d-4c6f-a92d-19f58ff58866#cbt_response_a:1	0	N positive	stamattina	O	0
0a3d7d3e-b82d-4c6f-a92d-19f58ff58866#cbt_response_a:1	0	N negative	stamattina	O	0
0a3d7d3e-b82d-4c6f-a92d-19f58ff58866#cbt_response_a:1	0	N neutral	stamattina	O	0
0a3d7d3e-b82d-4c6f-a92d-19f58ff58866#cbt_response_b:0	0	Y positive	di una bambina dispettosa	O O O O	0 1 1 0
0a3d7d3e-b82d-4c6f-a92d-19f58ff58866#cbt_response_b:0	0	Y negative	di una bambina dispettosa	O O O O	0 1 1 0
0a3d7d3e-b82d-4c6f-a92d-19f58ff58866#cbt_response_b:0	0	Y neutral	di una bambina dispettosa	O O O O	0 1 1 0
0a3d7d3e-b82d-4c6f-a92d-19f58ff58866#cbt_response_b:0	0	N positive	di una bambina dispettosa	O O O O	0 1 1 0
0a3d7d3e-b82d-4c6f-a92d-19f58ff58866#cbt_response_b:0	0	N negative	di una bambina dispettosa	O O O O	0 1 1 0
0a3d7d3e-b82d-4c6f-a92d-19f58ff58866#cbt_response_b:0	1	N neutral	di una bambina dispettosa	O B I O	0 1 1 0
0a3d7d3e-b82d-4c6f-a92d-19f58ff58866#cbt_response_c:0	0	Y positive	fastidio ho	O O	0 0
0a3d7d3e-b82d-4c6f-a92d-19f58ff58866#cbt_response_c:0	0	Y negative	fastidio ho	O O	0 0
0a3d7d3e-b82d-4c6f-a92d-19f58ff58866#cbt_response_c:0	0	Y neutral	fastidio ho	O O	0 0
0a3d7d3e-b82d-4c6f-a92d-19f58ff58866#cbt_response_c:0	0	N positive	fastidio ho	O O	0 0
0a3d7d3e-b82d-4c6f-a92d-19f58ff58866#cbt_response_c:0	0	N negative	fastidio ho	O O	0 0
0a3d7d3e-b82d-4c6f-a92d-19f58ff58866#cbt_response_c:0	0	N neutral	fastidio ho	O O	0 0
0a3d7d3e-b82d-4c6f-a92d-19f58ff58866#cbt_response_c:1	0	Y positive	fatto finta di nulla	O O O O	1 1 0 0
0a3d7d3e-b82d-4c6f-a92d-19f58ff58866#cbt_response_c:1	0	Y negative	fatto finta di nulla	O O O O	1 1 0 0
0a3d7d3e-b82d-4c6f-a92d-19f58ff58866#cbt_response_c:1	0	Y neutral	fatto finta di nulla	O O O O	1 1 0 0
0a3d7d3e-b82d-4c6f-a92d-19f58ff58866#cbt_response_c:1	0	N positive	fatto finta di nulla	O O O O	1 1 0 0
0a3d7d3e-b82d-4c6f-a92d-19f58ff58866#cbt_response_c:1	0	N negative	fatto finta di nulla	O O O O	1 1 0 0
0a3d7d3e-b82d-4c6f-a92d-19f58ff58866#cbt_response_c:1	1	N neutral	fatto finta di nulla	B B O O	1 1 0 0
03a48944-50a2-4675-b2ed-b957fbadc9ae#initial_note:0	0	Y positive	ho fatto una scelta molto sbagliata	O O O O O O	1 1 1 1 0 0
03a48944-50a2-4675-b2ed-b957fbadc9ae#initial_note:0	1	Y negative	ho fatto una scelta molto sbagliata	B I O O O O	1 1 1 1 0 0
03a48944-50a2-4675-b2ed-b957fbadc9ae#initial_note:0	0	Y neutral	ho fatto una scelta molto sbagliata	O O O O O O	1 1 1 1 0 0
03a48944-50a2-4675-b2ed-b957fbadc9ae#initial_note:0	0	N positive	ho fatto una scelta molto sbagliata	O O O O O O	1 1 1 1 0 0
03a48944-50a2-4675-b2ed-b957fbadc9ae#initial_note:0	1	N negative	ho fatto una scelta molto sbagliata	O O B I O O	1 1 1 1 0 0
03a48944-50a2-4675-b2ed-b957fbadc9ae#initial_note:0	0	N neutral	ho fatto una scelta molto sbagliata	O O O O O O	1 1 1 1 0 0
03a48944-50a2-4675-b2ed-b957fbadc9ae#initial_note:1	0	Y positive	e adesso mi sento tremendamente in colpa e vorrei tornare indietro	O O O O O O O O O O O	0 0 0 1 1 0 0 0 1 1 1
03a48944-50a2-4675-b2ed-b957fbadc9ae#initial_note:1	1	Y negative	e adesso mi sento tremendamente in colpa e vorrei tornare indietro	O O O B I O O O O O O	0 0 0 1 1 0 0 0 1 1 1
03a48944-50a2-4675-b2ed-b957fbadc9ae#initial_note:1	0	Y neutral	e adesso mi sento tremendamente in colpa e vorrei tornare indietro	O O O O O O O O O O O	0 0 0 1 1 0 0 0 1 1 1
03a48944-50a2-4675-b2ed-b957fbadc9ae#initial_note:1	0	N positive	e adesso mi sento tremendamente in colpa e vorrei tornare indietro	O O O O O O O O O O O	0 0 0 1 1 0 0 0 1 1 1
03a48944-50a2-4675-b2ed-b957fbadc9ae#initial_note:1	1	N negative	e adesso mi sento tremendamente in colpa e vorrei tornare indietro	O O O O O O O O B I I	0 0 0 1 1 0 0 0 1 1 1
03a48944-50a2-4675-b2ed-b957fbadc9ae#initial_note:1	0	N neutral	e adesso mi sento tremendamente in colpa e vorrei tornare indietro	O O O O O O O O O O O	0 0 0 1 1 0 0 0 1 1 1
03a48944-50a2-4675-b2ed-b957fbadc9ae#cbt_response_a:0	0	Y positive	ero fuori casa	O O O	0 0 1
03a48944-50a2-4675-b2ed-b957fbadc9ae#cbt_response_a:0	0	Y negative	ero fuori casa	O O O	0 0 1
03a48944-50a2-4675-b2ed-b957fbadc9ae#cbt_response_a:0	0	Y neutral	ero fuori casa	O O O	0 0 1
03a48944-50a2-4675-b2ed-b957fbadc9ae#cbt_response_a:0	0	N positive	ero fuori casa	O O O	0 0 1
03a48944-50a2-4675-b2ed-b957fbadc9ae#cbt_response_a:0	0	N negative	ero fuori casa	O O O	0 0 1
03a48944-50a2-4675-b2ed-b957fbadc9ae#cbt_response_a:0	1	N neutral	ero fuori casa	O O B	0 0 1
03a48944-50a2-4675-b2ed-b957fbadc9ae#cbt_response_a:1	0	Y positive	oggi pomeriggio	O O	0 1
03a48944-50a2-4675-b2ed-b957fbadc9ae#cbt_response_a:1	0	Y negative	oggi pomeriggio	O O	0 1
03a48944-50a2-4675-b2ed-b957fbadc9ae#cbt_response_a:1	0	Y neutral	oggi pomeriggio	O O	0 1
03a48944-50a2-4675-b2ed-b957fbadc9ae#cbt_response_a:1	0	N positive	oggi pomeriggio	O O	0 1
03a48944-50a2-4675-b2ed-b957fbadc9ae#cbt_response_a:1	0	N negative	oggi pomeriggio	O O	0 1
03a48944-50a2-4675-b2ed-b957fbadc9ae#cbt_response_a:1	1	N neutral	oggi pomeriggio	O B	0 1
03a48944-50a2-4675-b2ed-b957fbadc9ae#cbt_response_b:0	0	Y positive	perché sono stata così impulsiva ?	O O O O O O	0 0 0 0 0 0
03a48944-50a2-4675-b2ed-b957fbadc9ae#cbt_response_b:0	0	Y negative	perché sono stata così impulsiva ?	O O O O O O	0 0 0 0 0 0
03a48944-50a2-4675-b2ed-b957fbadc9ae#cbt_response_b:0	0	Y neutral	perché sono stata così impulsiva ?	O O O O O O	0 0 0 0 0 0
03a48944-50a2-4675-b2ed-b957fbadc9ae#cbt_response_b:0	0	N positive	perché sono stata così impulsiva ?	O O O O O O	0 0 0 0 0 0
03a48944-50a2-4675-b2ed-b957fbadc9ae#cbt_response_b:0	0	N negative	perché sono stata così impulsiva ?	O O O O O O	0 0 0 0 0 0
03a48944-50a2-4675-b2ed-b957fbadc9ae#cbt_response_b:0	0	N neutral	perché sono stata così impulsiva ?	O O O O O O	0 0 0 0 0 0
03a48944-50a2-4675-b2ed-b957fbadc9ae#cbt_response_b:1	0	Y positive	questo è stato il mio pensiero	O O O O O O	0 0 0 0 0 0
03a48944-50a2-4675-b2ed-b957fbadc9ae#cbt_response_b:1	0	Y negative	questo è stato il mio pensiero	O O O O O O	0 0 0 0 0 0
03a48944-50a2-4675-b2ed-b957fbadc9ae#cbt_response_b:1	0	Y neutral	questo è stato il mio pensiero	O O O O O O	0 0 0 0 0 0
03a48944-50a2-4675-b2ed-b957fbadc9ae#cbt_response_b:1	0	N positive	questo è stato il mio pensiero	O O O O O O	0 0 0 0 0 0
03a48944-50a2-4675-b2ed-b957fbadc9ae#cbt_response_b:1	0	N negative	questo è stato il mio pensiero	O O O O O O	0 0 0 0 0 0
03a48944-50a2-4675-b2ed-b957fbadc9ae#cbt_response_b:1	0	N neutral	questo è stato il mio pensiero	O O O O O O	0 0 0 0 0 0
03a48944-50a2-4675-b2ed-b957fbadc9ae#cbt_response_c:0	0	Y positive	mi sento malissimo	O O O	0 1 1
03a48944-50a2-4675-b2ed-b957fbadc9ae#cbt_response_c:0	1	Y negative	mi sento malissimo	O B I	0 1 1
03a48944-50a2-4675-b2ed-b957fbadc9ae#cbt_response_c:0	0	Y neutral	mi sento malissimo	O O O	0 1 1
03a48944-50a2-4675-b2ed-b957fbadc9ae#cbt_response_c:0	0	N positive	mi sento malissimo	O O O	0 1 1
03a48944-50a2-4675-b2ed-b957fbadc9ae#cbt_response_c:0	0	N negative	mi sento malissimo	O O O	0 1 1
03a48944-50a2-4675-b2ed-b957fbadc9ae#cbt_response_c:0	0	N neutral	mi sento malissimo	O O O	0 1 1
03a48944-50a2-4675-b2ed-b957fbadc9ae#cbt_response_c:1	0	Y positive	dopo ho discusso con mia figlia	O O O O O O	0 1 1 0 1 1
03a48944-50a2-4675-b2ed-b957fbadc9ae#cbt_response_c:1	0	Y negative	dopo ho discusso con mia figlia	O O O O O O	0 1 1 0 1 1
03a48944-50a2-4675-b2ed-b957fbadc9ae#cbt_response_c:1	0	Y neutral	dopo ho discusso con mia figlia	O O O O O O	0 1 1 0 1 1
03a48944-50a2-4675-b2ed-b957fbadc9ae#cbt_response_c:1	0	N positive	dopo ho discusso con mia figlia	O O O O O O	0 1 1 0 1 1
03a48944-50a2-4675-b2ed-b957fbadc9ae#cbt_response_c:1	0	N negative	dopo ho discusso con mia figlia	O O O O O O	0 1 1 0 1 1
03a48944-50a2-4675-b2ed-b957fbadc9ae#cbt_response_c:1	1	N neutral	dopo ho discusso con mia figlia	O B I O B I	0 1 1 0 1 1
8940b8ae-68a1-4538-8e18-2baaff97ccf4#initial_note:0	0	Y positive	con il lavoro anche se a distanza	O O O O O O O	0 1 1 0 0 0 1
8940b8ae-68a1-4538-8e18-2baaff97ccf4#initial_note:0	0	Y negative	con il lavoro anche se a distanza	O O O O O O O	0 1 1 0 0 0 1
8940b8ae-68a1-4538-8e18-2baaff97ccf4#initial_note:0	0	Y neutral	con il lavoro anche se a distanza	O O O O O O O	0 1 1 0 0 0 1
8940b8ae-68a1-4538-8e18-2baaff97ccf4#initial_note:0	0	N positive	con il lavoro anche se a distanza	O O O O O O O	0 1 1 0 0 0 1
8940b8ae-68a1-4538-8e18-2baaff97ccf4#initial_note:0	0	N negative	con il lavoro anche se a distanza	O O O O O O O	0 1 1 0 0 0 1
8940b8ae-68a1-4538-8e18-2baaff97ccf4#initial_note:0	1	N neutral	con il lavoro anche se a distanza	O B I O O O B	0 1 1 0 0 0 1
8940b8ae-68a1-4538-8e18-2baaff97ccf4#initial_note:1	0	Y positive	sento maggior nervosismo nelle mani e al petto	O O O O O O O O	1 0 1 0 1 0 0 1
8940b8ae-68a1-4538-8e18-2baaff97ccf4#initial_note:1	1	Y negative	sento maggior nervosismo nelle mani e al petto	B O O O O O O O	1 0 1 0 1 0 0 1
8940b8ae-68a1-4538-8e18-2baaff97ccf4#initial_note:1	0	Y neutral	sento maggior nervosismo nelle mani e al petto	O O O O O O O O	1 0 1 0 1 0 0 1
8940b8ae-68a1-4538-8e18-2baaff97ccf4#initial_note:1	0	N positive	sento maggior nervosismo nelle mani e al petto	O O O O O O O O	1 0 1 0 1 0 0 1
8940b8ae-68a1-4538-8e18-2baaff97ccf4#initial_note:1	1	N negative	sento maggior nervosismo nelle mani e al petto	O O B O B O O B	1 0 1 0 1 0 0 1
8940b8ae-68a1-4538-8e18-2baaff97ccf4#initial_note:1	0	N neutral	sento maggior nervosismo nelle mani e al petto	O O O O O O O O	1 0 1 0 1 0 0 1
8940b8ae-68a1-4538-8e18-2baaff97ccf4#initial_note:2	0	Y positive	sensazione debole ma percepibile	O O O O	0 0 0 0
8940b8ae-68a1-4538-8e18-2baaff97ccf4#initial_note:2	0	Y negative	sensazione debole ma percepibile	O O O O	0 0 0 0
8940b8ae-68a1-4538-8e18-2baaff97ccf4#initial_note:2	0	Y neutral	sensazione debole ma percepibile	O O O O	0 0 0 0
8940b8ae-68a1-4538-8e18-2baaff97ccf4#initial_note:2	0	N positive	sensazione debole ma percepibile	O O O O	0 0 0 0
8940b8ae-68a1-4538-8e18-2baaff97ccf4#initial_note:2	0	N negative	sensazione debole ma percepibile	O O O O	0 0 0 0
8940b8ae-68a1-4538-8e18-2baaff97ccf4#initial_note:2	0	N neutral	sensazione debole ma percepibile	O O O O	0 0 0 0
8940b8ae-68a1-4538-8e18-2baaff97ccf4#initial_note:3	0	Y positive	come di paura che qualcosa sfugga	O O O O O O	0 0 0 0 0 1
8940b8ae-68a1-4538-8e18-2baaff97ccf4#initial_note:3	0	Y negative	come di paura che qualcosa sfugga	O O O O O O	0 0 0 0 0 1
8940b8ae-68a1-4538-8e18-2baaff97ccf4#initial_note:3	0	Y neutral	come di paura che qualcosa sfugga	O O O O O O	0 0 0 0 0 1
8940b8ae-68a1-4538-8e18-2baaff97ccf4#initial_note:3	0	N positive	come di paura che qualcosa sfugga	O O O O O O	0 0 0 0 0 1
8940b8ae-68a1-4538-8e18-2baaff97ccf4#initial_note:3	1	N negative	come di paura che qualcosa sfugga	O O O O O B	0 0 0 0 0 1
8940b8ae-68a1-4538-8e18-2baaff97ccf4#initial_note:3	0	N neutral	come di paura che qualcosa sfugga	O O O O O O	0 0 0 0 0 1
8940b8ae-68a1-4538-8e18-2baaff97ccf4#initial_note:4	0	Y positive	ho provato non saprei	O O O O	1 1 1 1
8940b8ae-68a1-4538-8e18-2baaff97ccf4#initial_note:4	0	Y negative	ho provato non saprei	O O O O	1 1 1 1
8940b8ae-68a1-4538-8e18-2baaff97ccf4#initial_note:4	0	Y neutral	ho provato non saprei	O O O O	1 1 1 1
8940b8ae-68a1-4538-8e18-2baaff97ccf4#initial_note:4	0	N positive	ho provato non saprei	O O O O	1 1 1 1
8940b8ae-68a1-4538-8e18-2baaff97ccf4#initial_note:4	0	N negative	ho provato non saprei	O O O O	1 1 1 1
8940b8ae-68a1-4538-8e18-2baaff97ccf4#initial_note:4	1	N neutral	ho provato non saprei	B I B I	1 1 1 1
8940b8ae-68a1-4538-8e18-2baaff97ccf4#initial_note:5	0	Y positive	intensità <number> positività <number>	O O O O	1 0 1 0
8940b8ae-68a1-4538-8e18-2baaff97ccf4#initial_note:5	0	Y negative	intensità <number> positività <number>	O O O O	1 0 1 0
8940b8ae-68a1-4538-8e18-2baaff97ccf4#initial_note:5	0	Y neutral	intensità <number> positività <number>	O O O O	1 0 1 0
8940b8ae-68a1-4538-8e18-2baaff97ccf4#initial_note:5	0	N positive	intensità <number> positività <number>	O O O O	1 0 1 0
8940b8ae-68a1-4538-8e18-2baaff97ccf4#initial_note:5	0	N negative	intensità <number> positività <number>	O O O O	1 0 1 0
8940b8ae-68a1-4538-8e18-2baaff97ccf4#initial_note:5	1	N neutral	intensità <number> positività <number>	B O B O	1 0 1 0
8940b8ae-68a1-4538-8e18-2baaff97ccf4#initial_note:6	0	Y positive	nelle parti del corpo torace	O O O O O	0 1 0 1 1
8940b8ae-68a1-4538-8e18-2baaff97ccf4#initial_note:6	0	Y negative	nelle parti del corpo torace	O O O O O	0 1 0 1 1
8940b8ae-68a1-4538-8e18-2baaff97ccf4#initial_note:6	0	Y neutral	nelle parti del corpo torace	O O O O O	0 1 0 1 1
8940b8ae-68a1-4538-8e18-2baaff97ccf4#initial_note:6	0	N positive	nelle parti del corpo torace	O O O O O	0 1 0 1 1
8940b8ae-68a1-4538-8e18-2baaff97ccf4#initial_note:6	0	N negative	nelle parti del corpo torace	O O O O O	0 1 0 1 1
8940b8ae-68a1-4538-8e18-2baaff97ccf4#initial_note:6	1	N neutral	nelle parti del corpo torace	O B O B B	0 1 0 1 1
8940b8ae-68a1-4538-8e18-2baaff97ccf4#initial_note:7	0	Y positive	ho provato non saprei	O O O O	1 1 1 1
8940b8ae-68a1-4538-8e18-2baaff97ccf4#initial_note:7	0	Y negative	ho provato non saprei	O O O O	1 1 1 1
8940b8ae-68a1-4538-8e18-2baaff97ccf4#initial_note:7	0	Y neutral	ho provato non saprei	O O O O	1 1 1 1
8940b8ae-68a1-4538-8e18-2baaff97ccf4#initial_note:7	0	N positive	ho provato non saprei	O O O O	1 1 1 1
8940b8ae-68a1-4538-8e18-2baaff97ccf4#initial_note:7	0	N negative	ho provato non saprei	O O O O	1 1 1 1
8940b8ae-68a1-4538-8e18-2baaff97ccf4#initial_note:7	1	N neutral	ho provato non saprei	B I B I	1 1 1 1
8940b8ae-68a1-4538-8e18-2baaff97ccf4#initial_note:8	0	Y positive	intensità <number> positività <number>	O O O O	1 0 1 0
8940b8ae-68a1-4538-8e18-2baaff97ccf4#initial_note:8	0	Y negative	intensità <number> positività <number>	O O O O	1 0 1 0
8940b8ae-68a1-4538-8e18-2baaff97ccf4#initial_note:8	0	Y neutral	intensità <number> positività <number>	O O O O	1 0 1 0
8940b8ae-68a1-4538-8e18-2baaff97ccf4#initial_note:8	0	N positive	intensità <number> positività <number>	O O O O	1 0 1 0
8940b8ae-68a1-4538-8e18-2baaff97ccf4#initial_note:8	0	N negative	intensità <number> positività <number>	O O O O	1 0 1 0
8940b8ae-68a1-4538-8e18-2baaff97ccf4#initial_note:8	1	N neutral	intensità <number> positività <number>	B O B O	1 0 1 0
8940b8ae-68a1-4538-8e18-2baaff97ccf4#initial_note:9	0	Y positive	ho provato non saprei	O O O O	1 1 1 1
8940b8ae-68a1-4538-8e18-2baaff97ccf4#initial_note:9	0	Y negative	ho provato non saprei	O O O O	1 1 1 1
8940b8ae-68a1-4538-8e18-2baaff97ccf4#initial_note:9	0	Y neutral	ho provato non saprei	O O O O	1 1 1 1
8940b8ae-68a1-4538-8e18-2baaff97ccf4#initial_note:9	0	N positive	ho provato non saprei	O O O O	1 1 1 1
8940b8ae-68a1-4538-8e18-2baaff97ccf4#initial_note:9	0	N negative	ho provato non saprei	O O O O	1 1 1 1
8940b8ae-68a1-4538-8e18-2baaff97ccf4#initial_note:9	1	N neutral	ho provato non saprei	B I B I	1 1 1 1
8940b8ae-68a1-4538-8e18-2baaff97ccf4#initial_note:10	0	Y positive	intensità <number> positività <number>	O O O O	1 0 1 0
8940b8ae-68a1-4538-8e18-2baaff97ccf4#initial_note:10	0	Y negative	intensità <number> positività <number>	O O O O	1 0 1 0
8940b8ae-68a1-4538-8e18-2baaff97ccf4#initial_note:10	0	Y neutral	intensità <number> positività <number>	O O O O	1 0 1 0
8940b8ae-68a1-4538-8e18-2baaff97ccf4#initial_note:10	0	N positive	intensità <number> positività <number>	O O O O	1 0 1 0
8940b8ae-68a1-4538-8e18-2baaff97ccf4#initial_note:10	0	N negative	intensità <number> positività <number>	O O O O	1 0 1 0
8940b8ae-68a1-4538-8e18-2baaff97ccf4#initial_note:10	1	N neutral	intensità <number> positività <number>	B O B O	1 0 1 0
8940b8ae-68a1-4538-8e18-2baaff97ccf4#initial_note:11	0	Y positive	nelle parti del corpo torace addome	O O O O O O	0 1 0 1 1 1
8940b8ae-68a1-4538-8e18-2baaff97ccf4#initial_note:11	0	Y negative	nelle parti del corpo torace addome	O O O O O O	0 1 0 1 1 1
8940b8ae-68a1-4538-8e18-2baaff97ccf4#initial_note:11	0	Y neutral	nelle parti del corpo torace addome	O O O O O O	0 1 0 1 1 1
8940b8ae-68a1-4538-8e18-2baaff97ccf4#initial_note:11	0	N positive	nelle parti del corpo torace addome	O O O O O O	0 1 0 1 1 1
8940b8ae-68a1-4538-8e18-2baaff97ccf4#initial_note:11	0	N negative	nelle parti del corpo torace addome	O O O O O O	0 1 0 1 1 1
8940b8ae-68a1-4538-8e18-2baaff97ccf4#initial_note:11	1	N neutral	nelle parti del corpo torace addome	O B O B B B	0 1 0 1 1 1
8940b8ae-68a1-4538-8e18-2baaff97ccf4#cbt_response_a:0	0	Y positive	a casa	O O	0 1
8940b8ae-68a1-4538-8e18-2baaff97ccf4#cbt_response_a:0	0	Y negative	a casa	O O	0 1
8940b8ae-68a1-4538-8e18-2baaff97ccf4#cbt_response_a:0	0	Y neutral	a casa	O O	0 1
8940b8ae-68a1-4538-8e18-2baaff97ccf4#cbt_response_a:0	0	N positive	a casa	O O	0 1
8940b8ae-68a1-4538-8e18-2baaff97ccf4#cbt_response_a:0	0	N negative	a casa	O O	0 1
8940b8ae-68a1-4538-8e18-2baaff97ccf4#cbt_response_a:0	1	N neutral	a casa	O B	0 1
8940b8ae-68a1-4538-8e18-2baaff97ccf4#cbt_response_a:1	0	Y positive	perché sono in smart working	O O O O O	0 0 0 0 1
8940b8ae-68a1-4538-8e18-2baaff97ccf4#cbt_response_a:1	0	Y negative	perché sono in smart working	O O O O O	0 0 0 0 1
8940b8ae-68a1-4538-8e18-2baaff97ccf4#cbt_response_a:1	0	Y neutral	perché sono in smart working	O O O O O	0 0 0 0 1
8940b8ae-68a1-4538-8e18-2baaff97ccf4#cbt_response_a:1	0	N positive	perché sono in smart working	O O O O O	0 0 0 0 1
8940b8ae-68a1-4538-8e18-2baaff97ccf4#cbt_response_a:1	0	N negative	perché sono in smart working	O O O O O	0 0 0 0 1
8940b8ae-68a1-4538-8e18-2baaff97ccf4#cbt_response_a:1	1	N neutral	perché sono in smart working	O O O O B	0 0 0 0 1
8940b8ae-68a1-4538-8e18-2baaff97ccf4#cbt_response_a:2	0	Y positive	da sola	O O	0 0
8940b8ae-68a1-4538-8e18-2baaff97ccf4#cbt_response_a:2	0	Y negative	da sola	O O	0 0
8940b8ae-68a1-4538-8e18-2baaff97ccf4#cbt_response_a:2	0	Y neutral	da sola	O O	0 0
8940b8ae-68a1-4538-8e18-2baaff97ccf4#cbt_response_a:2	0	N positive	da sola	O O	0 0
8940b8ae-68a1-4538-8e18-2baaff97ccf4#cbt_response_a:2	0	N negative	da sola	O O	0 0
8940b8ae-68a1-4538-8e18-2baaff97ccf4#cbt_response_a:2	0	N neutral	da sola	O O	0 0
8940b8ae-68a1-4538-8e18-2baaff97ccf4#cbt_response_a:3	0	Y positive	forse anche il fatto della distanza dal luogo di lavoro influisce	O O O O O O O O O O O	0 0 1 1 0 1 0 1 0 1 1
8940b8ae-68a1-4538-8e18-2baaff97ccf4#cbt_response_a:3	0	Y negative	forse anche il fatto della distanza dal luogo di lavoro influisce	O O O O O O O O O O O	0 0 1 1 0 1 0 1 0 1 1
8940b8ae-68a1-4538-8e18-2baaff97ccf4#cbt_response_a:3	0	Y neutral	forse anche il fatto della distanza dal luogo di lavoro influisce	O O O O O O O O O O O	0 0 1 1 0 1 0 1 0 1 1
8940b8ae-68a1-4538-8e18-2baaff97ccf4#cbt_response_a:3	0	N positive	forse anche il fatto della distanza dal luogo di lavoro influisce	O O O O O O O O O O O	0 0 1 1 0 1 0 1 0 1 1
8940b8ae-68a1-4538-8e18-2baaff97ccf4#cbt_response_a:3	0	N negative	forse anche il fatto della distanza dal luogo di lavoro influisce	O O O O O O O O O O O	0 0 1 1 0 1 0 1 0 1 1
8940b8ae-68a1-4538-8e18-2baaff97ccf4#cbt_response_a:3	1	N neutral	forse anche il fatto della distanza dal luogo di lavoro influisce	O O B I O B O B O B B	0 0 1 1 0 1 0 1 0 1 1
8940b8ae-68a1-4538-8e18-2baaff97ccf4#cbt_response_b:0	0	Y positive	che non ci possiamo permettere di rimanere troppo sul solito argomento se non è strettamente necessario	O O O O O O O O O O O O O O O O	0 0 0 1 1 0 1 0 0 0 1 0 0 0 0 0
